5043.159487171359, 0.02124578231030576
5938.115609542591, 0.019268525622797482
7269.197800155999, 0.016758780942343315
8427.052036614185, 0.015199110829529393
9543.984596408218, 0.013978306065792182
11150.5758765079, 0.012328467394420709
12926.664775517633, 0.011181108156416947
15459.277364194786, 0.009589990607460009
18202.67165099358, 0.008576958985908972
21102.034285685964, 0.0075646332755463135
25040.825894987975, 0.0066717908628821645
29946.864072185024, 0.005884329312027791
35814.10100125455, 0.005117889550210759
40560.949048976414, 0.004706816559609263
47388.79609717651, 0.004209615445771346
54088.894865694645, 0.003871495759209491
65191.232100135705, 0.0034145488738336113
76165.22980235824, 0.003096770996935361
90381.81972940546, 0.0028085673867344835
103160.51783820818, 0.002619279344815635
117745.94130222908, 0.002442748683397149
135443.05991841687, 0.00227811559773076
152206.23118916946, 0.002124578231030574
169718.7129752137, 0.002009233002565052
190724.02587326022, 0.0019001499684190633
216002.83909374118, 0.0017475284000076884
248467.88903600053, 0.0016071655182955137
277056.0049571669, 0.001498847941357701
311345.96610752004, 0.0013978306065792175
344478.532341637, 0.0012855557319139059
384113.40127035044, 0.0011822988651687097
438421.54873932834, 0.0010574075920106194
504315.9487171359, 0.0009326033468832219
571158.6478126423, 0.0008111308307896889
657003.3251510909, 0.0006957035867889411
721287.0054543273, 0.0006222134488428786
791860.4431988634, 0.0005564863876983306
849286.1740628581, 0.0004977023564332119
954398.4596408218, 0.0004268772698317894
1047780.4002076238, 0.00036613088353640397
1168335.4854432924, 0.00030538555088334185
1272710.8007546992, 0.0002656087782946689
1419145.83526664, 0.00021847107184946022
1558000.4097955718, 0.00018478497974222925
1697187.1297521372, 0.0001541270222508753
1863246.3119315598, 0.00012677403197404086
2045553.3500501951, 0.00010427538888537688
2263235.4119162313, 0.00008225295611543635
2484678.890360005, 0.00006488154934780258
2749091.4630828374, 0.00005117889550210738
3065395.2950565238, 0.000038178440263705076
3339247.8010036815, 0.00003096770996935355
3581410.1001254553, 0.00002477076355991714
3962533.7383644725, 0.000019001499684190614
4184288.507901576, 0.00001584893192461114
4522779.399937825, 0.000012677403197404062
4965305.174005709, 0.000009457091168586572
5493699.052388366, 0.000006671790862882144
6078323.128297236, 0.000004840034806709947
6621340.866768056, 0.0000036105699024829452
7325965.42821523, 0.000002511886431509577
7796360.130405237, 0.0000020092330025650458
8296958.520834915, 0.000001584893192461111
8898654.073503831, 0.0000012157617759008795
9323835.326445047, 0.0000010140528875638663

