7212.870054543258, 0.03053855508833428
9618.516805142479, 0.02769645864804651
12727.10800754699, 0.024770763559917214
16324.422928992462, 0.02124578231030576
20938.518303340556, 0.01772086220127666
26033.97842128841, 0.014988479413577033
32876.97806461894, 0.012157617759008863
42498.96742733755, 0.00986141859328831
53253.891774801, 0.007888050765828533
66730.49160573194, 0.006488154934780271
79804.43496422072, 0.005487745210560153
96185.1680514248, 0.004577265042618844
122415.90225145414, 0.0038178440263705155
149856.53124037577, 0.003140289571566342
186324.63119315598, 0.0025829810031980822
222829.647354335, 0.0022465451513122158
256320.76099120264, 0.002009233002565052
311345.96610752004, 0.0017233109056135117
363756.54045304033, 0.0015412702225087527
418428.85079015844, 0.0013978306065792175
462956.877879748, 0.0013036215020715784
516223.5794349332, 0.001198913578187816
589210.2187612295, 0.0010574075920106194
677768.0324401106, 0.0009326033468832219
823266.6836694599, 0.0007564633275546306
744083.4099263875, 0.0008458098281751355
889865.4073503832, 0.0006860624286177802
992251.1744540039, 0.0005884329312027779
1089336.7672315494, 0.0005117889550210749
1224159.0225145414, 0.0004209615445771341
1365007.8065460138, 0.0003462533145238925
1533948.6120832474, 0.0002769645864804645
1750827.0317357269, 0.00021245782310305716
1952272.966401029, 0.0001629750834620645
2176896.7843509833, 0.00012855557319139046
2484678.890360005, 0.00009326033468832218
2749091.4630828374, 0.00007153942654376493
3137773.7222517403, 0.00005117889550210738
3391606.082101494, 0.0000409374900822502
3811369.735340273, 0.00003053855508833412
4283085.62604856, 0.00002246545151312209
4522779.399937825, 0.000019268525622797422
4813183.646279342, 0.000016071655182955106
5162235.794349343, 0.000013219411484660286
5493699.052388366, 0.000011026158786725682
5892102.187612295, 0.000009069341548063804
6319397.524000256, 0.000007356422544596421
6673049.160573193, 0.000006222134488428773
7101520.602780343, 0.0000051898106766241464
7735947.495860983, 0.000004037017258596549
8361752.280515465, 0.0000031844197078335456
8968146.67757928, 0.000002582981003198077
9693631.061142502, 0.000001981388768974338
10559628.722880328, 0.000001541270222508748
11592822.57587398, 0.0000011659144011798312
12146732.278085217, 0.0000010283032587766194
6125.790812635603, 0.031844197078335586
5004.080924104638, 0.03274549162877742
