4965.305174005709, 0.010427538888537714
5756.190191731726, 0.009457091168586609
6570.0332515109085, 0.00869749002617786
7980.443496422072, 0.007670938216429463
9396.648314954691, 0.00686062428617781
11237.654500780605, 0.006135907273413188
12727.10800754699, 0.0056430662833547906
14985.653124037577, 0.005117889550210759
16971.87129752137, 0.004706816559609263
19072.40258732602, 0.004389592876656962
23713.737056616552, 0.003871495759209491
27490.914630828378, 0.003560534116871251
33133.72552338853, 0.0031844197078335587
40877.70324010491, 0.002888058996272803
47388.79609717651, 0.002656087782946695
57561.901917317264, 0.002442748683397149
68839.52069645496, 0.00227811559773076
89681.4667757928, 0.0020374685280397146
107252.00145520757, 0.0019001499684190633
131293.50526413534, 0.001772086220127663
161979.27823576672, 0.001652653539856693
207762.69377816367, 0.0015199110829529378
250408.25894987976, 0.0014174741629268091
306539.5295056524, 0.0012677403197404113
349879.83973280655, 0.001149756995397739
387113.07293912943, 0.0010427538888537699
421696.5034285823, 0.000958999060746
459369.5057977397, 0.0008819714875603595
512223.4529751633, 0.0007778737048694327
553660.1209276792, 0.0007054802310718659
627042.9615030991, 0.0005967021130238486
677768.0324401106, 0.0005411695265464648
749894.2093324559, 0.0004706816559609254
823266.6836694599, 0.0004037017258596562
896814.667757928, 0.0003511191734215138
969363.1061142503, 0.0003096770996935361
1080895.6866614348, 0.0002582981003198082
1243353.4237775994, 0.000200923300256505
1354430.5991841687, 0.000172331090561351
1522062.3118916946, 0.00013593563908785282
1684035.922764778, 0.00010873356727196579
1892461.3866933866, 0.00008576958985908945
2077626.9377816366, 0.00006860624286177796
2280909.783917967, 0.000053366992312063123
2603397.842128841, 0.000038178440263705076
2902938.517539464, 0.000028085673867344778
3186972.957636915, 0.000020951355270380358
3418092.282901816, 0.000016758780942343264
3637565.404530403, 0.00001359356390878524
3871130.7293912945, 0.000011026158786725682
4184288.507901576, 0.000008225295611543617
4487733.17138469, 0.0000061359072734131755
4775887.125883491, 0.000004840034806709947
5004080.924104643, 0.000003925901453817643
5366976.945540476, 0.0000029286445646252315
5711586.478126435, 0.0000021544346900318822
6031223.262763867, 0.000001675878094234323
6418483.549251517, 0.000001267740319740406
6673049.160573193, 0.0000010283032587766194
